 2.0130107e+07, 1.5000000e+01, 4.0170000e+01, 5.7264000e+04, 5.7264000e+04
 2.0130107e+07, 1.6000000e+01, 4.1600000e+01, 5.8066000e+04, 5.8066000e+04
 2.0130107e+07, 1.7000000e+01, 4.2370000e+01, 5.8814000e+04, 5.8814000e+04
 2.0130107e+07, 1.8000000e+01, 4.1930000e+01, 5.8890000e+04, 5.8890000e+04
 2.0130107e+07, 1.9000000e+01, 3.9970000e+01, 5.7726000e+04, 5.7726000e+04
 2.0130107e+07, 2.0000000e+01, 3.8900000e+01, 5.6264000e+04, 5.6264000e+04
 2.0130107e+07, 2.1000000e+01, 3.7920000e+01, 5.4454000e+04, 5.4454000e+04
 2.0130107e+07, 2.2000000e+01, 3.7470000e+01, 5.2814000e+04, 5.2814000e+04
 2.0130107e+07, 2.3000000e+01, 3.6490000e+01, 5.0312000e+04, 5.0312000e+04
 2.0130107e+07, 0.0000000e+00, 3.5550000e+01, 4.7645000e+04, 4.7645000e+04
 2.0130108e+07, 1.0000000e+00, 3.5440000e+01, 4.5947000e+04, 4.5947000e+04
 2.0130108e+07, 2.0000000e+00, 3.5010000e+01, 4.4792000e+04, 4.4792000e+04
 2.0130108e+07, 3.0000000e+00, 3.4830000e+01, 4.4296000e+04, 4.4296000e+04
 2.0130108e+07, 4.0000000e+00, 3.4840000e+01, 4.4215000e+04, 4.4215000e+04
 2.0130108e+07, 5.0000000e+00, 3.5210000e+01, 4.4864000e+04, 4.4864000e+04
 2.0130108e+07, 6.0000000e+00, 3.6350000e+01, 4.7149000e+04, 4.7149000e+04
 2.0130108e+07, 7.0000000e+00, 3.9040000e+01, 5.1134000e+04, 5.1134000e+04
 2.0130108e+07, 8.0000000e+00, 4.2550000e+01, 5.5286000e+04, 5.5286000e+04
 2.0130108e+07, 9.0000000e+00, 4.4350000e+01, 5.6290000e+04, 5.6290000e+04
 2.0130108e+07, 1.0000000e+01, 4.3580000e+01, 5.6111000e+04, 5.6111000e+04
 2.0130108e+07, 1.1000000e+01, 4.3150000e+01, 5.6339000e+04, 5.6339000e+04
 2.0130108e+07, 1.2000000e+01, 4.2430000e+01, 5.6264000e+04, 5.6264000e+04
 2.0130108e+07, 1.3000000e+01, 4.1920000e+01, 5.5810000e+04, 5.5810000e+04
 2.0130108e+07, 1.4000000e+01, 4.1940000e+01, 5.5676000e+04, 5.5676000e+04
 2.0130108e+07, 1.5000000e+01, 4.1720000e+01, 5.5822000e+04, 5.5822000e+04
 2.0130108e+07, 1.6000000e+01, 4.3470000e+01, 5.6700000e+04, 5.6700000e+04
 2.0130108e+07, 1.7000000e+01, 4.7470000e+01, 5.7601000e+04, 5.7601000e+04
 2.0130108e+07, 1.8000000e+01, 4.7970000e+01, 5.7779000e+04, 5.7779000e+04
 2.0130108e+07, 1.9000000e+01, 4.4910000e+01, 5.6954000e+04, 5.6954000e+04
 2.0130108e+07, 2.0000000e+01, 4.2780000e+01, 5.5745000e+04, 5.5745000e+04
 2.0130108e+07, 2.1000000e+01, 3.9770000e+01, 5.4021000e+04, 5.4021000e+04
